screen_name,user_tweeted,user_retweeted,user_favourited,user_replied,likes_per_tweet,retweets_per_tweet,lists_per_user,follower_friend_ratio,tweet_frequency,favourite_tweet_ratio,age_of_account_in_days,sources_count,urls_count,cdn_content_in_kb,source_identity
ActuallyNPH, 271, 0, 157.77121771217713, 166, 10904.39114391144, 3326.4612546125463, 26.473749393578284, 345792.0095719407, 1.0568001682436856, 4.440426109304977, 2354.1584143518517, 11, 264, 0.067018097316792,[2;0]
Adele, 164, 14, 1755.129213483146, 106, 17575.314606741573, 6471.1292134831465, 22.505906037465717, 117460.41581733874, 5.340210006954397, 68.29603360001377, 2030.5083449074073, 11, 148, 0.8643792170985544,[2;1;0]
ArianaGrande, 13123, 40, 25702.399453012233, 3587, 24384.34437438274, 12512.467446630708, 452.6473535315635, 560.359194815761, 350.410784581814, 0.6288176702967857, 2550.002476851852, 40, 7335, 10.079362544284097,[2;1;0]
BarackObama, 1565, 2, 19.09572431397575, 50, 6252.52520740268, 5343.079770261646, 64.78446276715005, 130.73666098337776, 4.478341222998215, 0.4215839558659465, 3344.0136689814813, 23, 1352, 0.0057104205318012115,[1]
BillGates, 417, 3, 5.0, 69, 2525.0071428571428, 1933.6738095238095, 48.03573296445202, 167034.1834319527, 0.8071653311924243, 1.2598443847729668, 2501.9325115740744, 21, 416, 0.0019984551848899724,[4;1;2]
Cristiano, 1388, 10, 28.705293276108726, 436, 18165.69670958512, 10277.060801144493, 40.57174279322877, 443594.4088394724, 1.504040413840272, 7.165232150483507, 2143.8703935185185, 19, 1393, 0.013389472312735108,[1;2;0]
JLo, 584, 140, 7253.983425414364, 501, 1085.457182320442, 504.48204419889504, 12.423976109295513, 11336.492498876534, 10.886281013938687, 0.12361529211415336, 2358.167025462963, 15, 571, 3.076110956979495,[1;2;0]
KevinHart4real, 306, 5, 30.971061093247588, 20, 1935.5691318327974, 787.0739549839228, 8.725949866666811, 52793.191858140155, 11.131468494086155, 0.066916502668315, 2611.8456944444442, 17, 95, 0.011857921453447625,[2;4;0;1]
KimKardashian, 3286, 98, 2.0, 321, 18840.595153664304, 8678.101359338061, 44.085452466866165, 350158.1714964529, 11.809137674851229, 0.8862336859753925, 1336.286550925926, 25, 2998, 0.0014966849727060267,[2;1;0;4]
KingJames, 1837, 0, 69.99782253674469, 105, 16795.99183451279, 15329.497550353837, 15.631441167459764, 192259.83830739008, 1.936698773709511, 3.3663404732911926, 2595.5246875, 26, 113, 0.02696865989133255,[2;0]
MileyCyrus, 807, 5, 116.36945812807882, 180, 16702.20566502463, 10856.61330049261, 164.75780424953783, 78494.41296950562, 22.823396992968117, 2.0599719699287493, 1067.234560185185, 16, 667, 0.10903831497724975,[2;1;0]
Oprah, 346, 1, 142.02881844380403, 54, 10088.78097982709, 9507.132564841499, 65.47937008215932, 127787.63519680707, 8.067894686656976, 0.9102392267376376, 2645.1461458333333, 19, 19, 0.05369412902479115,[2;1]
Pink, 190, 12, 1302.4653465346535, 92, 3281.80198019802, 1275.930693069307, 19.09722686997593, 53058.29046718852, 4.064447059328535, 0.564925423890285, 2583.9071180555557, 16, 142, 0.5040681754515952,[1;2;0;3]
TheEllenShow, 1629, 4, 302.213104715248, 417, 63518.854255970604, 91470.11267605633, 38.01297103203874, 1584.0151871898279, 4.4099885921933035, 5.218365044957148, 2026.9691087962963, 28, 1153, 0.14909605844694668,[1;2;0]
britneyspears, 858, 3, 2003.2276422764228, 277, 7195.390243902439, 3735.0847851335657, 51.72796053161111, 111.5513620879009, 4.175907898029169, 1.6004031298456844, 2753.1596180555557, 21, 742, 0.7276104259044816,[2;0;1]
ddlovato, 6010, 90, 857.47, 1769, 13050.160491803279, 8668.845901639344, 72.05938087607026, 80764.11367183567, 11.193190325734395, 0.8760381688172808, 2626.2813078703707, 23, 1892, 0.3264958698180414,[0;2;1;3]
jimmyfallon, 330, 0, 7.6909090909090905, 266, 4002.7818181818184, 1491.2848484848485, 23.884222102651705, 5752.453910039254, 3.1677162663644345, 0.44749804949663313, 2837.7340972222223, 16, 83, 0.0027102289458471474,[2;1;0]
jtimberlake, 771, 0, 14.0, 40, 15634.526588845654, 8524.931258106355, 29.75045915650843, 375114.440321953, 1.2454141748209597, 4.907535888432673, 2591.9291435185187, 18, 344, 0.005401382223356282,[2;0;1]
justinbieber, 31014, 1645, 2973.6649315655714, 6297, 63935.15230105025, 47192.54435224593, 297.9539658604574, 303.32378256449783, 19.171079366018525, 2.0796829443871716, 2589.4739814814816, 31, 13013, 1.1483664067805337,[2;1;0;3;5]
katyperry, 1380, 36, 2069.584745762712, 474, 12859.57697740113, 8355.776836158193, 148.12358534767367, 533310.8918463886, 9.802166134953584, 1.8712628902534894, 2625.9352083333333, 17, 479, 0.7881324486586498,[2;1;0]
ladygaga, 712, 20, 734.4193989071039, 262, 15823.081967213115, 12405.024590163934, 2073.0692300166506, 424.14972303374986, 67.46384107204825, 2.142045541445485, 2167.9848611111115, 17, 422, 0.3387567007874342,[2;1;0]
rihanna, 3815, 39, 1085.5495588998442, 430, 29747.644784639335, 37196.85184224183, 78.69637628174553, 51180.47445379537, 8.32967241055458, 3.0319737946580743, 877.0948032407406, 26, 1649, 1.237665021943914,[2;0;1;3]
selenagomez, 3176, 16, 394.2064536340852, 1947, 39445.113408521305, 17207.07393483709, 16651.795395262245, 31291.5988284, 517.4115349814844, 9.51025330841832, 1019.9753124999999, 21, 2172, 0.3864862696214378,[1;2;3;0]
shakira, 189, 8, 449.7208121827411, 61, 2848.3807106598983, 942.0507614213197, 42.90903004847102, 202056.07912812673, 4.858796354248188, 0.7190140733932325, 2213.1329976851853, 11, 186, 0.20320550669712312,[1;2]
taylorswift13, 3582, 11, 2116.102143055942, 2002, 48592.85137767882, 21518.115780684664, 54.753088722147744, 305441.5159828917, 1.8426751671071844, 11.77589805621855, 2690.081898148148, 23, 3287, 0.7866311224623558,[1;2;0]
