AbelmanMarkus, 5, 5, 0, 1.0, 0, 0.0, 0.0, 0.08988985734593083, 0.7230815223778905, 27.97065514795288, 0.0, 200.76016203703705, 1, 5, 0.004981067906368376
AlanHungover, 38, 34, 4, 32.0, 0, 416.94736842105266, 315.0, 1.127948948346336, 49046.344736842104, 5.139622834961165, 0.048374506159166546, 1658.753148148148, 5, 37, 0.019291598653919773
BBCWorld, 3329, 3315, 14, 3.0, 167, 1039.3977170321418, 932.2868729348153, 27.768299461590473, 232619.9689305279, 68.06419336493944, 0.004228578876794987, 3593.580162037037, 51, 2889, 0.0008348220617679046
BrewerVASocial, 3, 3, 0, 11815.333333333334, 0, 1.0, 1.0, 0.7378355113913709, 1.9615066766563736, 3.7857826446142826, 9.51746454744456e-05, 2760.4123611111113, 3, 1, 4.280278374270671
CapitalFMKenya, 71, 69, 2, 44.0, 22, 1.6056338028169015, 2.492957746478873, 0.48339252183508785, 3810.668168444019, 110.19707896447096, 5.651020264381219e-06, 2564.1737500000004, 11, 67, 0.01715952360872581
DailyVibes_, 383, 383, 0, 72.89033942558747, 0, 17177.592689295037, 13497.211488250652, 120.83809680769033, 367.26633721867574, 265.31800770115626, 65.24817064345275, 222.85818287037037, 6, 379, 0.3270705095355888
Gn0sh, 318, 177, 141, 70.65094339622641, 156, 4.962264150943396, 9.91194968553459, 0.16802903086766963, 2.188043398283875, 81.95733884785427, 3.8422809447346816e-05, 1556.1303240740738, 8, 76, 0.04540168795840736
HurriyetSpor, 51, 51, 0, 0.0, 0, 12.117647058823529, 8.411764705882353, 0.2953164120989924, 101402.29411764703, 30.501560880838188, 0.00015398222275393925, 2586.350532407407, 6, 45, 0.0
JantaKaReporter, 779, 777, 2, 766.3376123234916, 7, 57.55327342747112, 72.39024390243902, 0.3287353929454033, 202.14892452027937, 57.26550726772752, 0.0014832213592865279, 671.0830555555556, 15, 654, 1.1419415316470471
La_SER, 269, 264, 5, 0.0, 100, 37.45724907063197, 70.48327137546468, 3.5762399036228962, 1470.726122601205, 32.7985537667062, 0.0004150790036525839, 2741.2973611111115, 11, 249, 0.0
LesEchos, 316, 309, 7, 74.77215189873418, 12, 4.332278481012659, 10.674050632911392, 2.576924272269304, 1750.3453743664243, 80.07469881537372, 2.0887118997133668e-05, 2564.155439814815, 21, 296, 0.02916053790566389
MoneyAffairs, 28, 28, 0, 5453.428571428572, 0, 4.892857142857143, 53.142857142857146, 0.2957356943503013, 597259.9403061223, 19.38659932859925, 0.00011735662355674136, 2135.8837152777774, 3, 9, 2.553242263340792
Noti7Guatemala, 46, 39, 7, 36384.13043478261, 8, 4.434782608695652, 3.108695652173913, 0.7376029662482627, 988.9266204714619, 30.340449532893075, 6.1023273549497766e-05, 2375.9773032407406, 9, 45, 15.313332490658084
OfficialCharice, 7, 7, 0, 119.0, 1, 14.857142857142858, 11.142857142857142, 2.914633721981963, 17259.539682539682, 0.3538334496778331, 0.015180140803238264, 2749.8544675925928, 2, 6, 0.04327501742453323
Ramon36069, 80, 55, 25, 77831.0375, 20, 11.8, 4.4125, 0.1825767197307094, 30.015103793165895, 119.96620515668835, 7.693059582266818e-05, 1268.2848842592593, 6, 78, 61.36715691085221
Rt_allah, 458, 199, 259, 652.1331877729258, 259, 1.925764192139738, 41.89519650655022, 0.1875120294770975, 1.0825916336953745, 55.2585441665802, 5.963334748578967e-05, 586.4138194444445, 8, 243, 1.1120699515416304
SinEmbargoMX, 2071, 2059, 12, 41.0, 134, 27.693867696764848, 66.31627233220667, 2.4488052508027924, 147.98638363617493, 302.26038092306317, 4.262252142173222e-05, 2136.031678240741, 15, 925, 0.01919447188806116
VanguardiaSon, 166, 122, 44, 4510.921686746988, 11, 1.1746987951807228, 1.355421686746988, 0.2828162105279395, 1.132068058058265, 279.76003629236305, 2.2562281683323366e-06, 1852.848425925926, 9, 132, 2.434587537560035
WillMcAvoyACN, 101, 97, 4, 6245.0, 21, 353.91089108910893, 173.59405940594058, 1.237982624479162, 32.91224806935399, 65.32899868997951, 0.003336565805326103, 1621.784398148148, 9, 48, 3.85069680478547
arabqoute, 977, 977, 0, 77.52917093142273, 22, 57.506653019447285, 98.11873080859775, 0.5030647005204956, 345.37455991999525, 22.726574879184085, 0.0040779054721465395, 614.4243865740741, 14, 534, 0.1261817932776272
beINSPORTS_news, 43, 43, 0, 0.0, 0, 13.953488372093023, 4.6976744186046515, 0.6343454929601133, 127001.26744186046, 35.50568320293394, 0.00044022907308656213, 881.6198032407407, 5, 0, 0.0
bobpockrass, 35, 35, 0, 965.4571428571429, 4, 25.82857142857143, 11.771428571428572, 0.86811771762035, 10.207526189322593, 36.39459599913754, 0.00025142800990440736, 2815.1644444444446, 10, 25, 0.34294875553803394
cilginyazar, 59, 59, 0, 824.8305084745763, 0, 220.77966101694915, 73.35593220338983, 0.27542907664966787, 3.3367633269829167, 21.731864095251424, 0.00612422421620878, 1712.9708101851854, 5, 40, 0.4815204693332782
davelackie, 1821, 708, 1113, 8107.3646348160355, 1088, 348.11971444261394, 1095.1059857221308, 0.1570532134602891, 31.939353621403097, 54.501100596452105, 0.002515486062365618, 2528.9407060185185, 46, 1038, 3.2058342117399836
drjoyce_knudsen, 36, 28, 8, 114.80555555555556, 16, 4.638888888888889, 3.3333333333333335, 1.926511197257008, 2.135284734461067, 26.60054160961833, 6.351675795013632e-05, 2735.987673611111, 6, 20, 0.04196128391325269
elcosodelvisto, 2476, 2465, 11, 18689.57269789984, 10, 320.31421647819064, 389.5868336025848, 0.5357789683278719, 3040.5927679044107, 22.05528280064784, 0.013071156739770325, 1101.7249537037037, 13, 51, 16.96391883933509
europapress, 747, 727, 20, 3015.1914323962515, 19, 36.93574297188755, 59.11646586345382, 5.015070170388396, 1143.4077188062058, 83.91602588718365, 0.00017838113135196473, 2461.1569212962963, 19, 511, 1.2251114125661455
kickstarter, 36, 36, 0, 22269.38888888889, 10, 13.055555555555555, 7.027777777777778, 5.018492794867413, 944.6194015082378, 5.704906801517928, 0.0007581999140447641, 3007.2714699074077, 12, 24, 7.4051807798963205
landpsychology, 1420, 1406, 14, 0.0, 0, 2136.279577464789, 774.6549295774648, 0.4644574913052062, 1.0274941716480226, 67.77507161797035, 0.04264220203866876, 718.5599421296297, 13, 1411, 0.0
prensa_libre, 257, 217, 40, 8.0, 141, 17.68093385214008, 12.027237354085603, 1.0070912396573308, 11293.184658865399, 145.03481710467864, 4.391376442909681e-05, 2766.231284722222, 9, 163, 0.0028920213736948392
primiciasyacom, 221, 209, 12, 3015.452488687783, 60, 105.77828054298642, 59.289592760180994, 0.9837947870521577, 636.6154998632321, 90.68785218457758, 0.00047522163023519276, 2439.4211458333334, 9, 185, 1.236134438630387
rt__a4, 338, 2, 336, 49.29289940828402, 336, 0.34615384615384615, 0.9644970414201184, 0.5787778112393773, 1.0677087693891083, 355.25124269055556, 1.938984064273313e-06, 535.1376388888889, 2, 159, 0.09211256287378947
telediariomty, 106, 105, 1, 2252.254716981132, 46, 103.83962264150944, 36.24528301886792, 0.9591055045338612, 8040.825885468388, 64.72854174128643, 0.0005777050991096696, 2777.030486111111, 8, 71, 0.8110298854281349
topstarnews, 1868, 1846, 22, 2918.117237687366, 0, 542.1825481798716, 498.2002141327623, 0.2713277415902701, 53.23187575946305, 104.76680928414464, 0.002253378606044285, 2277.835416666667, 23, 1850, 1.2810922230534432
trecet, 56, 50, 6, 397.39285714285717, 11, 16.321428571428573, 13.392857142857142, 1.4017622395189255, 256.96296394137835, 40.44236151723033, 0.000145698411057292, 2759.919363425926, 7, 32, 0.14398712600413366
