01Starblazer, 40, 31, 9, 17435.775, 33, 0.0, 0.05, 0.023184134343122918, 1.501700172143558, 113.51716495259828, 0.0, 1248.9219328703703, 3, 12, 13.960660423288218
05e10ea102004a6, 65, 35, 30, 14302.538461538461, 59, 5.092307692307692, 3.169230769230769, 0.05346476934732002, 3.8016435335944103, 34.15087352577803, 0.0002624555159993127, 568.8015509259259, 5, 33, 25.14504125077721
0613amasajj, 101, 99, 2, 3457.930693069307, 11, 40.524752475247524, 57.75247524752475, 0.006860501094782057, 1.715422249864131, 29.291689073288012, 0.0006190137347190266, 2222.463599537037, 11, 69, 1.5558998103679316
0LoyLakes, 56, 21, 35, 6228.732142857143, 56, 0.0, 0.0, 0.546646358012017, 0.18484140796393236, 77.30401978628326, 0.0, 779.9709374999999, 1, 15, 7.985851579062385
0XLADE, 34, 12, 22, 30056.676470588234, 32, 0.0, 0.058823529411764705, 0.043954243664039244, 1.969303632562137, 84.7894097885951, 0.0, 677.8584259259259, 3, 18, 44.340640052577484
0beseninja, 17, 11, 6, 8693.0, 12, 7.176470588235294, 0.7647058823529411, 0.0061793855827849235, 9.455973567140282, 71.6318254441756, 5.609466204115601e-05, 1763.9355787037039, 3, 7, 4.928184512491316
0karena, 45, 9, 36, 27383.644444444446, 41, 0.044444444444444446, 0.1111111111111111, 0.0033800456745507485, 1.0270510569680065, 42.299899499176746, 5.818292722888883e-07, 1796.971053240741, 4, 19, 15.238778830109428
0shagra, 55, 34, 21, 4908.8, 24, 75.52727272727273, 125.63636363636364, 0.03350553794488168, 3.006952676441419, 33.4842254610956, 0.00355564220377315, 614.7605092592593, 6, 26, 7.984898063661798
0zenvb, 41, 28, 13, 859.1951219512196, 14, 12.512195121951219, 62.34146341463415, 0.03649700886302134, 81.59159891598915, 11.486058934960242, 0.0018338923649125845, 600.3333912037037, 3, 10, 1.4311966226440993
10021tech, 36, 36, 0, 168.52777777777777, 0, 0.0, 0.0, 0.4354601143220472, 0.8500877019753407, 118.77190519547624, 0.0, 40.43128472222222, 1, 36, 4.168251860796052
1017mikev, 37, 24, 13, 7378.351351351352, 19, 0.02702702702702703, 0.21621621621621623, 0.005877990583504845, 1.0578420417207013, 45.656190434748005, 1.2537471367549764e-06, 470.0968055555556, 2, 15, 15.695387129107784
101santosh1, 140, 124, 16, 31253.928571428572, 48, 0.8, 1.1214285714285714, 0.015483195686006791, 1.128762907727499, 62.463128516624266, 1.6431627942997075e-05, 778.7846643518519, 5, 84, 40.13166925601936
1318mef, 20, 20, 0, 11615.95, 4, 0.05, 0.1, 0.030763164352545253, 1.0365586825732829, 41.93148040281477, 1.3725328721622883e-06, 847.2792013888889, 2, 18, 13.709707474181759
133e1cde26d54e2, 33, 8, 25, 9931.151515151516, 28, 0.0, 0.0, 0.00703767109089999, 0.3523134899712788, 7.596950201461809, 0.0, 689.1355439814815, 1, 20, 14.411027847692015
1957AJB, 16, 8, 8, 5405.125, 11, 0.0625, 0.125, 0.038218503918920455, 3.193409090909091, 32.219089023554425, 9.511345132474015e-07, 2038.040185185185, 2, 6, 2.652118951967018
1993Haajar, 82, 36, 46, 1960.719512195122, 51, 0.3780487804878049, 0.7560975609756098, 0.008084952357526268, 4.805474652770644, 65.8828114756271, 8.171882942854946e-05, 56.024942129629636, 2, 13, 34.997260821054304
1USNews, 122, 121, 1, 13.0, 0, 0.0, 0.21311475409836064, 0.6713286870535603, 1.1660472603156953, 312.45173656861823, 0.0, 150.495625, 5, 108, 0.08638124862433709
1_TMF_, 47, 30, 17, 11601.0, 44, 3.3617021276595747, 2.851063829787234, 0.03416004553876633, 0.5723924884106049, 12.96228917606621, 0.00025931846850445265, 989.6574652777778, 5, 32, 11.722237649916401
1_fs2, 16, 9, 7, 135.1875, 10, 38.5, 62.4375, 0.008063868789604512, 4.356303435857229, 35.53089590715314, 0.0018648583192056188, 563.6627430555556, 3, 9, 0.2398375653979949
1blessedbee, 36, 10, 26, 54175.25, 31, 0.5277777777777778, 0.3333333333333333, 0.15307223445782653, 1.7574965299865222, 53.310402787318395, 2.0581641373263163e-05, 488.6044675925926, 3, 15, 110.87751666890676
1d5sosbandz, 37, 1, 36, 9049.783783783783, 36, 0.0, 0.02702702702702703, 0.013583584600180193, 1.9313103467725303, 66.25340856905802, 0.0, 906.7781828703704, 1, 20, 9.980151656425004
1losthillbilly, 15, 15, 0, 1629.5333333333333, 0, 0.06666666666666667, 0.06666666666666667, 0.04523295356877977, 0.5293787283463366, 19.973531752610995, 1.6662501041406316e-05, 189.50131944444445, 1, 7, 8.59906061926423
1lwii, 49, 19, 30, 1216.6734693877552, 30, 0.7551020408163265, 4.163265306122449, 0.0008151417520748615, 0.271462542169068, 111.47219257884267, 3.7909310425641124e-05, 164.72278935185184, 4, 4, 7.386187874641386
213330, 89, 0, 89, 28049.96629213483, 89, 0.0, 0.0, 0.003755988673857301, 2.3141352224849046, 31.355397719175766, 0.0, 1752.0806250000003, 1, 37, 16.009517993576825
21i_x, 61, 2, 59, 247.2295081967213, 59, 0.5409836065573771, 4.377049180327869, 2.4148329338348256, 11.232783287948758, 21970.158112436835, 1.9850424047164605e-05, 199.85567129629632, 1, 8, 1.2370402430571552
238BEATS, 4, 4, 0, 27.0, 0, 0.0, 0.0, 0.010209429013014889, 0.4630209829258402, 43.37355114701553, 0.0, 2833.8713194444445, 1, 4, 0.00952760268779357
24madoka_no1, 45, 43, 2, 15751.2, 1, 3.422222222222222, 2.2, 0.015328166297522462, 9.621364112353355, 42.05926900725989, 3.402980767206806e-05, 2383.165393518518, 5, 41, 6.6093608286015115
25Aaaaa56, 35, 11, 24, 3963.2, 27, 0.3142857142857143, 0.6, 0.03316552180946806, 5.869738079841982, 87.46743251996585, 9.032933633092313e-06, 394.32961805555556, 4, 21, 10.050475081082142
25Faahd, 16, 16, 0, 2.0, 0, 0.0, 0.0, 0.0, 1.0497374001554367, 24.357244032369838, 0.0, 258.15855324074073, 2, 16, 0.007747176976681222
292347SA, 3, 3, 0, 9.0, 0, 0.0, 0.0, 0.0, 0.9102443512500891, 2.7023745366932412, 0.0, 1786.840150462963, 1, 3, 0.0050368243615234055
2Dfaggot, 63, 34, 29, 24381.555555555555, 50, 7.73015873015873, 6.4603174603174605, 0.07387983247460733, 2.7564844930763894, 108.42020171395932, 0.00026512454711162715, 271.88530092592595, 2, 24, 89.67588712049648
2GOOLIVEE, 39, 15, 24, 8870.333333333334, 25, 0.0, 0.48717948717948717, 0.020611503829243753, 1.5523248043938005, 160.03076703237224, 0.0, 351.1198611111111, 2, 11, 25.262978019139556
2GunRock, 22, 22, 0, 428.22727272727275, 21, 2.5, 1.9545454545454546, 0.0355638201796435, 0.5431734048574307, 31.53737647842288, 0.006242619572804767, 41.08207175925926, 4, 4, 10.423701979702546
2laaageez, 8, 6, 2, 199.5, 2, 0.0, 0.0, 0.003140790384340175, 6.2567721699458225, 4.918648983736803, 0.0, 637.5896759259259, 3, 7, 0.3128971618153641
