dominos.out, 0.116842344577, 0.630532591123
lobs.out, -0.266233766234, 0.522077922078
SNCF.out, 0.0, 0.0
Kweet___news.out, 0.00902777777778, 0.328472222222
RedeGlobo.out, 0.231884920635, 0.473015873016
jaclyn_yoshino9.out, 0.25, 0.533333333333
GroupSexTube.out, -0.1875, 0.5
ALBASRAWI_EYAD.out, 0.290683229814, 0.486939268461
bindibba7.out, 0.229, 0.65
abo_omar70.out, 0.17, 0.67
ebabahan.out, 0.0961038961039, 0.394402149575
BlueWaterDays.out, 0.0415592509343, 0.425706931957
advertisingweek.out, 0.420454545455, 0.584848484848
biz_tips.out, 0.205907013862, 0.570151733788
maasm909.out, 0.418954425204, 0.517476637119
Mechis_M.out, 0.468181818182, 0.727272727273
Dimperachi.out, 0.357980233681, 0.564809671118
muohajer_12.out, 0.50625, 0.497916666667
HPbasketball.out, 0.213246131817, 0.50280014506
AquiPeixes.out, 0.0867742551566, 0.504475957049
