beINSPORTS_news.out, 0.169426406926, 0.380465367965
SinEmbargoMX.out, -0.00113622639438, 0.423149978041
Noti7Guatemala.out, -0.1, 0.4
arabqoute.out, 0.2915397395, 0.549544790005
VanguardiaSon.out, 0.85, 1.0
prensa_libre.out, 0.169523809524, 0.666666666667
MoneyAffairs.out, 0.0224427952999, 0.187745825603
rt__a4.out, -0.5, 0.666666666667
landpsychology.out, 0.210840546075, 0.586329646066
LesEchos.out, 0.10875, 0.327777777778
JantaKaReporter.out, -0.0724372222281, 0.490474995546
BBCWorld.out, 0.159634249161, 0.52754747213
CapitalFMKenya.out, 0.0100301272243, 0.380956753684
davelackie.out, 0.605488711488, 0.498988646681
WillMcAvoyACN.out, 0.234098639456, 0.554604434366
drjoyce_knudsen.out, 0.140711462451, 0.621936758893
Ramon36069.out, 0.263551032301, 0.627988677989
bobpockrass.out, 0.146198347107, 0.367024793388
primiciasyacom.out, 0.0, 0.0
elcosodelvisto.out, -0.10992899377, 0.451707845001
BrewerVASocial.out, 0.311111111111, 0.688888888889
trecet.out, 0.122222222222, 0.344444444444
Rt_allah.out, 0.190740740741, 0.616666666667
telediariomty.out, -0.46, 0.8
OfficialCharice.out, 0.236282467532, 0.470346320346
AbelmanMarkus.out, 0.0666666666667, 0.388888888889
Gn0sh.out, 0.0713092055004, 0.480770944742
DailyVibes_.out, 0.296015103966, 0.579069553496
topstarnews.out, -0.116938270063, 0.649644105894
HurriyetSpor.out, 0.164204545455, 0.563636363636
kickstarter.out, 0.177582644628, 0.459618916437
cilginyazar.out, 0.140692640693, 0.36746031746
europapress.out, 0.0789025974026, 0.497786435786
La_SER.out, -0.0673295454545, 0.453693181818
AlanHungover.out, 0.0789855072464, 0.411956521739
