Rblnglftlarry.out, -0.25, 0.4
MistressDate.out, -0.5, 0.866666666667
Foro_TV.out, 0.109327973614, 0.379320758606
Kohinata_UzNyan.out, 1.0, 1.0
WomensShoes6.out, -0.0422727272727, 0.399090909091
44II4.out, 0.0, 0.1
LakeNormanRE.out, 0.96, 0.75
VodkaGothBitch.out, 0.256496743997, 0.618645706146
adage.out, 0.126046927609, 0.472919297138
ThoughtsByJae.out, 0.0155826789936, 0.459938884992
NEWS1_CHANNEL.out, -0.0681493506494, 0.455097402597
LocoCravey.out, 0.0820481601732, 0.234604978355
WCFranklinTn.out, 0.218678977273, 0.519381313131
SStrode.out, 0.489542598605, 0.456943241943
PawBoost.out, -0.157996323529, 0.110294117647
TrumpsterTrash.out, 0.0869189342404, 0.465547052154
OneReese_.out, 0.0992316336564, 0.51375298497
PupsherLive.out, 0.152971351142, 0.417063492063
PaulSchmehl.out, -0.0428571428571, 0.480952380952
WestonDV.out, 0.137272727273, 0.267575757576
Moj_kobe.out, 0.0120468420468, 0.448198745699
WakeDispatch.out, -0.136683301267, 0.362165303832
TFS_Wigan.out, 0.214285714286, 0.571428571429
PelaDemocracia1.out, 0.285714285714, 0.535714285714
Ohara_eBooks.out, -0.0231060606061, 0.562878787879
Uncle_Kae.out, 0.0671289358789, 0.414344451844
KovaiNews.out, 0.0, 0.0
QHANews.out, 0.0, 0.0
WordLinkTECH.out, 0.240311954128, 0.420644414065
QueenMollyBones.out, 0.00856643356643, 0.458041958042
SatyamVPSHost.out, 0.221590909091, 0.638636363636
MOCHlDASATOSHl.out, 0.135096637369, 0.478270803271
lolesports.out, 0.19559002121, 0.460668450324
StanleyPanama.out, 0.0, 0.0
VancouverTopNws.out, 0.5, 0.5
_AllNike_.out, 0.0660256410256, 0.442948717949
MarkEmblox.out, 0.130584038055, 0.490958421424
R2naz.out, 0.141045142188, 0.579331204026
NGRNewspaper.out, 0.00122655122655, 0.501046176046
EH3H.out, 0.153279092449, 0.478448188834
republikaonline.out, 0.015, 0.165
Ranzington.out, 0.075, 0.833333333333
Ladiesfirst_uk.out, 0.486111111111, 0.488888888889
Pidanka.out, 0.25, 0.525
ThatRealMichaEl.out, 0.5, 0.375
KeyPrinciples.out, 0.0305194805195, 0.372564935065
Setnomessej.out, 0.376, 0.784
SubyWill.out, 0.122922998987, 0.415678824721
MarieCurieTwits.out, 0.401086956522, 0.754347826087
OsVersos.out, -0.0487373737374, 0.515782828283
LIKE69077445.out, 0.162704925677, 0.550289256198
Peter_affiliate.out, 0.282818181818, 0.488602272727
