Rblnglftlarry.out, 1, 0.0, 0.0
MistressDate.out, 1, 0.0, 0.0
Foro_TV.out, 2, 0.0, 0.0666666666667
Kohinata_UzNyan.out, 1, 0.0, 0.0
WomensShoes6.out, 1, 0.0, 0.0
44II4.out, 1, 0.0, 0.0
LakeNormanRE.out, 1, 0.0, 0.0
VodkaGothBitch.out, 1, 0.0, 0.0
adage.out, 4, 0.0939393939394, 0.514242424242
ThoughtsByJae.out, 2, 0.0, 0.0
NEWS1_CHANNEL.out, 1, 0.0, 0.0
LocoCravey.out, 1, 0.0, 0.0
WCFranklinTn.out, 1, 0.0, 0.0
SStrode.out, 1, 0.0, 0.0
PawBoost.out, 1, 0.0, 0.0
TrumpsterTrash.out, 2, 0.0, 0.0
OneReese_.out, 1, 0.0, 0.0
PupsherLive.out, 6, 0.0, 0.0
PaulSchmehl.out, 1, 0.0, 0.0
WestonDV.out, 1, 0.0, 0.0
Moj_kobe.out, 2, 0.0, 0.0
WakeDispatch.out, 1, 0.0, 0.0
TFS_Wigan.out, 1, 0.0, 0.0
PelaDemocracia1.out, 1, 0.0, 0.0
Ohara_eBooks.out, 1, 0.0, 0.0
Uncle_Kae.out, 1, 0.0, 0.0
KovaiNews.out, 1, 0.0, 0.0
QHANews.out, 1, 0.0, 0.0
WordLinkTECH.out, 4, -0.246875, 0.475
QueenMollyBones.out, 1, 0.0, 0.0
SatyamVPSHost.out, 1, 0.0, 0.0
MOCHlDASATOSHl.out, 1, 0.0, 0.0
lolesports.out, 1, 0.0, 0.0
StanleyPanama.out, 1, 0.0, 0.0
VancouverTopNws.out, 1, 0.0, 0.0
_AllNike_.out, 1, 0.0, 0.0
MarkEmblox.out, 3, 0.05, 0.341666666667
R2naz.out, 1, 0.0, 0.0
NGRNewspaper.out, 1, 0.0, 0.0
EH3H.out, 1, 0.0, 0.0
republikaonline.out, 1, 0.0, 0.0
Ranzington.out, 1, 0.0, 0.0
Ladiesfirst_uk.out, 1, 0.0, 0.0
Pidanka.out, 1, 0.0, 0.0
ThatRealMichaEl.out, 1, 0.0, 0.0
KeyPrinciples.out, 1, 0.0, 0.0
Setnomessej.out, 1, 0.0, 0.0
SubyWill.out, 4, -0.0305555555556, 0.447222222222
MarieCurieTwits.out, 1, 0.0, 0.0
OsVersos.out, 1, 0.0, 0.0
LIKE69077445.out, 1, 0.0, 0.0
Peter_affiliate.out, 5, 0.0, 0.0
MsginsanKaur.out, 1, 0.0, 0.0
NYTHealth.out, 2, 0.1, 0.1
WLww9.out, 1, 0.0, 0.0
Newsistio.out, 1, 0.0, 0.0
She40_.out, 1, 0.0, 0.0
MINACHAEYU.out, 1, 0.0, 0.0
Ska2Dancehall.out, 1, 0.0, 0.0
LitigationEdge.out, 1, 0.0, 0.0
TheMaddyNavarro.out, 1, 0.0, 0.0
MILTEADEZXkris_.out, 1, 0.0, 0.0
Luminaries7.out, 1, 0.0, 0.0
GobCDMX.out, 1, 0.0, 0.0
MzBluEMagiC.out, 1, 0.0, 0.0
Nickhockeycards.out, 1, 0.0, 0.0
SalmaMostafa791.out, 1, 0.0, 0.0
Sjibrin8.out, 1, 0.0, 0.0
Mittens39.out, 1, 0.0, 0.0
mobile_81.out, 1, 0.0, 0.0
SamyGioia.out, 1, 0.0, 0.0
Tabukimoto.out, 1, 0.0, 0.0
Bootsy_Collins.out, 1, 0.0, 0.0
SueNieEngland.out, 1, 0.0, 0.0
VWCamperSales.out, 1, 0.0, 0.0
TheGuitarLoverX.out, 1, 0.0, 0.0
TristanDaTerror.out, 1, 0.0, 0.0
PegsRavioli.out, 1, 0.0, 0.0
Youlovemarje__.out, 1, 0.0, 0.0
akoposimarcelo.out, 1, 0.0, 0.0
PampangaLizQuen.out, 1, 0.0, 0.0
NH_Hockey_12.out, 1, 0.0, 0.0
WOBCCanada.out, 1, 0.0, 0.0
TS_Claudi.out, 1, 0.0, 0.0
XboxSupport.out, 2, 0.25, 0.3
ZebraCakezz.out, 1, 0.0, 0.0
Nerdspiracy.out, 3, -0.119791666667, 0.284375
abscbnsports.out, 1, 0.0, 0.0
TennisNews0.out, 1, 0.0, 0.0
SkullsTehOG.out, 1, 0.0, 0.0
YuanCala.out, 1, 0.0, 0.0
LuckyPreeti10.out, 1, 0.0, 0.0
Philipdraws.out, 1, 0.0, 0.0
Nayefbinj.out, 1, 0.0, 0.0
MusicBattleNOW.out, 1, 0.0, 0.0
RichardTrubacek.out, 28, 0.206009070295, 0.456618480726
WatchlistN.out, 1, 0.0, 0.0
TeamRehab25.out, 1, 0.0, 0.0
YouWasMfWright.out, 1, 0.0, 0.0
NesterTweets.out, 2, 0.0, 0.0
Pandy_RU.out, 1, 0.0, 0.0
PRENSA_HONDURAS.out, 1, 0.0, 0.0
fanatikcomtr.out, 1, 0.0, 0.0
TBS_Broadcast.out, 1, 0.0, 0.0
OlympedeGouges.out, 1, 0.0, 0.0
Scotpol1314.out, 1, 0.0, 0.0
InspowerMinds.out, 1, 0.0, 0.0
MODIfyingBHARAT.out, 1, 0.0, 0.0
RhiwrilSugar.out, 1, 0.0, 0.0
NASCAR_2017.out, 1, 0.0, 0.0
Moneyy_Sha.out, 1, 0.0, 0.0
Morgpart2.out, 1, 0.0, 0.0
MyLilWingz.out, 1, 0.0, 0.0
MustSeeDeals.out, 1, 0.0, 0.0
ZAPPADRY.out, 1, 0.0, 0.0
MAK_RTs.out, 1, 0.0, 0.0
PeopleAlchemist.out, 1, 0.0, 0.0
PopSci.out, 7, -0.13, 0.46
MyRedCouchShow.out, 1, 0.0, 0.0
PaulWaldmiller.out, 5, 0.9765625, 0.5
Wayne66561612.out, 4, 0.75, 0.8
StueyMacD.out, 1, 0.0, 0.0
ToriGalindoo.out, 1, 0.0, 0.0
WatchPornFree.out, 1, 0.0, 0.0
ThatBoyKobby.out, 1, 0.0, 0.0
Motorcyclerblr.out, 1, 0.0, 0.0
MaYaR50142060.out, 1, 0.0, 0.0
nytimes.out, 1730, 0.113370220289, 0.478386797586
liferdefempire.out, 1, 0.0, 0.0
Sh_M_Ahmad.out, 1, 0.0, 0.0
MidCityAce.out, 1, 0.0, 0.0
NathanMillion.out, 7, 0.0385416666667, 0.205208333333
MarkBeacham.out, 6, 0.1, 0.05
BRKsEDU.out, 1, 0.0, 0.0
Zach_Baum.out, 1, 0.0, 0.0
TasteChichester.out, 1, 0.0, 0.0
MarvelousIRL.out, 1, 0.0, 0.0
MSueberg.out, 1, 0.0, 0.0
AskPlayStation.out, 1, 0.0, 0.0
Laurrrrraaaa_.out, 1, 0.0, 0.0
Regi_MNT.out, 1, 0.0, 0.0
PortalImparcial.out, 1, 0.0, 0.0
MLBNetwork.out, 1, 0.0, 0.0
TwoTwelvee.out, 1, 0.0, 0.0
MGTCandidates.out, 1, 0.0, 0.0
KeepMyCoat.out, 4, 0.2, 0.675
Kujawski_.out, 1, 0.0, 0.0
SaudiConnected.out, 5, 0.0714285714286, 0.256845238095
WWhitness.out, 23, 0.128925259367, 0.442323481117
KxngR.out, 1, 0.0, 0.0
TFerrandino.out, 18, 0.0595833333333, 0.46037037037
Namik_PaulFC.out, 1, 0.0, 0.0
citizentvkenya.out, 3, 0.1, 0.383333333333
gshow.out, 1, 0.0, 0.0
Sim0nRD.out, 1, 0.0, 0.0
SitUpfront.out, 1, 0.0, 0.0
aletihadae.out, 1, 0.0, 0.0
PaaKwas1.out, 1, 0.0, 0.0
Sammi2098.out, 1, 0.0, 0.0
P45KR4NT5.out, 1, 0.0, 0.0
SHINeeUSAForums.out, 1, 0.0, 0.0
Richgalarri.out, 1, 0.0, 0.0
Kayy_Robbb.out, 1, 0.0, 0.0
SpeedHustle_com.out, 1, 0.0, 0.0
Muntaha_97.out, 1, 0.0, 0.0
Sex_composers.out, 1, 0.0, 0.0
ZeyadMuhamed86.out, 1, 0.0, 0.0
RUBYPJL.out, 1, 0.0, 0.0
LuuxuryLiifee.out, 1, 0.0, 0.0
Sraaab100.out, 1, 0.0, 0.0
SpinGoAL.out, 1, 0.0, 0.0
Pimpinnn__.out, 1, 0.0, 0.0
gmanewsbreaking.out, 1, 0.0, 0.0
TasteLikeLov.out, 1, 0.0, 0.0
kenichiromogi.out, 1, 0.0, 0.0
Ruchir78.out, 1, 0.0, 0.0
TrigentSoftware.out, 1, 0.0, 0.0
Newstim83506660.out, 2, 0.136363636364, 0.5
VykidokN.out, 1, 0.0, 0.0
geoff_deweaver.out, 10, 0.13005952381, 0.591666666667
Maher_Sala7.out, 1, 0.0, 0.0
YoungOGenius.out, 1, 0.0, 0.0
LEMONONIKA.out, 1, 0.0, 0.0
DDNewsLive.out, 1, 0.0, 0.0
Toni_TooBad.out, 1, 0.0, 0.0
MennaTarek167.out, 1, 0.0, 0.0
Suck_my_Kittty.out, 1, 0.0, 0.0
M_Althe.out, 1, 0.0, 0.0
Victori35040270.out, 1, 0.0, 0.0
MoatzMagdy.out, 1, 0.0, 0.0
WritersUSA.out, 2, 0.0, 0.0
Wael_Alhaili.out, 1, 0.0, 0.0
AJENews.out, 20, 0.173666666667, 0.586666666667
Nanpyong.out, 1, 0.0, 0.0
Zohre125gaemi_R.out, 1, 0.0, 0.0
Teito_TV.out, 1, 0.0, 0.0
Muhammad_MS_.out, 1, 0.0, 0.0
MattLegit10.out, 1, 0.0, 0.0
MarleneBlckwntr.out, 2, -0.4, 0.6
ToddToys.out, 1, 0.0, 0.0
SheCameILeft.out, 1, 0.0, 0.0
AS_Monaco.out, 1, 0.0, 0.0
Marzz_x_.out, 1, 0.0, 0.0
VGDealsRetroUK.out, 1, 0.0, 0.0
LoveSladam.out, 1, 0.0, 0.0
ORANGEBL3U3.out, 1, 0.0, 0.0
RENewsChicago.out, 2, 0.625, 0.9
ShakerAmin.out, 1, 0.0, 0.0
British_Airways.out, 1, 0.0, 0.0
PlanetaTamara.out, 1, 0.0, 0.0
OGTonyJ3000.out, 1, 0.0, 0.0
XxJKs_.out, 1, 0.0, 0.0
KingMegaton.out, 1, 0.0, 0.0
Shams49051.out, 1, 0.0, 0.0
ShyamP05.out, 1, 0.0, 0.0
PalmosOnAIR.out, 1, 0.0, 0.0
KelvinOfficial_.out, 1, 0.0, 0.0
itele.out, 3, 0.0, 0.0
Tileiya.out, 1, 0.0, 0.0
ShowBizDeals.out, 1, 0.0, 0.0
NoticiasNewss.out, 1, 0.0, 0.0
Makai2k.out, 1, 0.0, 0.0
TheRedRHood.out, 1, 0.0, 0.0
SheritaHoch.out, 1, 0.0, 0.0
VIDZSKY.out, 2, 0.0, 0.0
Soundclashfever.out, 1, 0.0, 0.0
Yumnadel.out, 1, 0.0, 0.0
PMetysex.out, 1, 0.0, 0.0
Pantyhose4U.out, 52, 0.0036866359447, 0.320276497696
SawyerBrittain.out, 7, 0.062037037037, 0.421296296296
Sumally_Trends.out, 1, 0.0, 0.0
NanNimxx.out, 1, 0.0, 0.0
LeftyLucky_.out, 1, 0.0, 0.0
_CamzJergui97.out, 1, 0.0, 0.0
TasteDundee.out, 1, 0.0, 0.0
Mygreatredmare.out, 1, 0.0, 0.0
catracalivre.out, 1, 0.0, 0.0
NHL_MapleLeafs1.out, 1, 0.0, 0.0
SLuGGiSH_SwaG_T.out, 3, 0.0, 0.0
MelodyEmanuel.out, 5, 0.26, 0.44
JonahLupton.out, 1, 0.0, 0.0
PrincessDanooo.out, 1, 0.0, 0.0
PRbuffdotcom.out, 1, 0.0, 0.0
BCc1978.out, 1, 0.0, 0.0
ParkerJThomas.out, 4, 0.08, 0.27
Stephen80209.out, 4, 0.484090909091, 0.613636363636
Sourabhprk.out, 1, 0.0, 0.0
YGanop.out, 1, 0.0, 0.0
NikkiKC79.out, 1, 0.0, 0.0
WordLinkECON.out, 6, 0.0, 0.0
SarahKFetter.out, 1, 0.0, 0.0
N0tHuman__.out, 1, 0.0, 0.0
Reuters.out, 502, 0.163409549565, 0.427465450876
SaxonLynnArts.out, 1, 0.0, 0.0
MSNBC.out, 331, 0.09687899496, 0.401227952199
ViciconteOops.out, 1, 0.0, 0.0
PetMikRan.out, 5, 0.0, 0.625
lesinrocks.out, 2, -0.2, 0.0
So_deau11.out, 1, 0.0, 0.0
Footy_Jokes.out, 2, 0.675, 0.75
Thornsinside.out, 1, 0.0, 0.0
Tweeds01.out, 3, -0.0777777777778, 0.177777777778
OlGarmash.out, 1, 0.0, 0.0
Rrttt10_.out, 1, 0.0, 0.0
SibaiSb.out, 1, 0.0, 0.0
Whitelove_DOO.out, 1, 0.0, 0.0
MSDTechNews.out, 5, 0.0, 0.0
Njatl1d.out, 1, 0.0, 0.0
TheInPlayTipsta.out, 1, 0.0, 0.0
atvcomtr.out, 1, 0.0, 0.0
SeekersJustice.out, 2, 0.0, 0.0
KathCLeSage.out, 6, -0.05, 0.605555555556
MrMedMed.out, 1, 0.0, 0.0
etnow.out, 2, 0.2, 0.7
TeamSuperAusIG.out, 1, 0.0, 0.0
ThirdWardSimz.out, 2, -0.333333333333, 0.566666666667
NJTrumpWarrior.out, 19, 0.279312094156, 0.534567775974
PinealTunes.out, 1, 0.0, 0.0
KrizzyFollman.out, 1, 0.0, 0.0
OriginalOffers.out, 3, -0.0305555555556, 0.41626984127
MgwvMia.out, 1, 0.0, 0.0
NexiaBet.out, 1, 0.0, 0.0
Pochine_Teen.out, 1, 0.0, 0.0
StacyJago.out, 1, 0.0, 0.0
Oilk_Land.out, 1, 0.0, 0.0
Sportscrusader.out, 1, 0.0, 0.0
Lisamar65096873.out, 1, 0.0, 0.0
Mastermind_Kris.out, 1, 0.0, 0.0
LowIQs.out, 1, 0.0, 0.0
LisKis93.out, 2, 0.0, 0.0
YeseniaVargas32.out, 1, 0.0, 0.0
CaptainAmerica.out, 1, 0.0, 0.0
HurriyetKelebek.out, 1, 0.0, 0.0
MechWarriorNY.out, 1, 0.0, 0.0
NeonVelvet1.out, 1, 0.0, 0.0
staronline.out, 1, 0.0, 0.0
ZlXl7.out, 1, 0.0, 0.0
LaiOSPromo.out, 1, 0.0, 0.0
SusanStoneSalas.out, 23, 0.0800170068027, 0.442644557823
SpecReplay.out, 1, 0.0, 0.0
Sylv3on.out, 1, 0.0, 0.0
XIlMIlX.out, 1, 0.0, 0.0
PrincessMiaa8.out, 1, 0.0, 0.0
SaltInMyTea.out, 1, 0.0, 0.0
BlogdoNoblat.out, 1, 0.0, 0.0
OliviagreenFx.out, 1, 0.0, 0.0
LibbyRafferty.out, 3, 0.0, 0.5
LaboureMoi.out, 1, 0.0, 0.0
NicktheRuler__.out, 1, 0.0, 0.0
S_rashash.out, 1, 0.0, 0.0
WISE_BOOKERS.out, 1, 0.0, 0.0
bbcbrasil.out, 2, 0.1, 0.4
Ms_KokiM.out, 1, 0.0, 0.0
DunkinDonuts.out, 1, 0.0, 0.0
Legendary_CSGO.out, 1, 0.0, 0.0
ReeferMcGee.out, 3, 0.0, 0.0
WKNC881Playlist.out, 1, 0.0, 0.0
PEPANOVA_RSA.out, 1, 0.0, 0.0
OIRVO.out, 1, 0.0, 0.0
Yuii_Coming.out, 1, 0.0, 0.0
NLLLacrosseFans.out, 1, 0.0, 0.0
Obblomovv92.out, 1, 0.0, 0.0
PitiilanR.out, 1, 0.0, 0.0
1zo__.out, 1, 0.0, 0.0
Vivien_UK.out, 1, 0.0, 0.0
WUYIPANES.out, 1, 0.0, 0.0
ShutUpAli.out, 1, 0.0, 0.0
NHL_Avalanche1.out, 1, 0.0, 0.0
TonySantanaZA.out, 2, 0.0, 0.3
Sha10n.out, 1, 0.0, 0.0
TastePeterborou.out, 1, 0.0, 0.0
FoxSports_br.out, 1, 0.0, 0.0
PayneZtmybqqucq.out, 1, 0.0, 0.0
Silver_Sakura04.out, 1, 0.0, 0.0
OfficialNaijaPR.out, 1, 0.0, 0.0
Mohamme11055316.out, 1, 0.0, 0.0
LyndaYBaker.out, 1, 0.0, 0.0
SaccharineBliss.out, 1, 0.0, 0.0
ThatGuyDemi.out, 1, 0.0, 0.0
RickDaRula_.out, 1, 0.0, 0.0
SurgicalHero07.out, 1, 0.0, 0.0
TruVoice30.out, 20, 0.503125, 0.640625
USoulSurvivor.out, 1, 0.0, 0.0
SHlNEY.out, 1, 0.0, 0.0
Nate_Bovz.out, 1, 0.0, 0.0
RoxyBishell.out, 1, 0.0, 0.0
PstmikmediaNEWS.out, 1, 0.0, 0.0
MoneyBaggGee.out, 1, 0.0, 0.0
TsspdclCorporat.out, 1, 0.0, 0.0
Stosh1049.out, 13, 0.00744047619048, 0.537261904762
MBCNetTweets.out, 1, 0.0, 0.0
SanDiegoPuppies.out, 1, 0.0, 0.0
SoundousseS.out, 1, 0.0, 0.0
PMorris153.out, 21, 0.14555246341, 0.476293547722
VGDealsRetroUS.out, 1, 0.0, 0.0
Perfumotherapy.out, 1, 0.0, 0.0
Maroonsista.out, 4, 0.0216666666667, 0.393333333333
SlickSamD.out, 9, -0.1725, 0.625
MrBlh56.out, 1, 0.0, 0.0
UceqyzekoqG.out, 1, 0.0, 0.0
LondonLoubies.out, 1, 0.0, 0.0
YasminaElsaket.out, 1, 0.0, 0.0
Terra_Nulius.out, 1, 0.0, 0.0
